City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,La Asuncion,VE,11.0333,-63.8628,81.45,76,11,11.68,few clouds
1,Atuona,PF,-9.8,-139.0333,77.74,74,8,15.12,clear sky
2,Qaanaaq,GL,77.484,-69.3632,41.14,80,100,2.95,overcast clouds
3,Port Alfred,ZA,-33.5906,26.891,56.17,97,100,1.99,overcast clouds
4,Puerto Ayora,EC,-0.7393,-90.3518,78.76,100,94,8.99,overcast clouds
5,Cabo San Lucas,MX,22.8909,-109.9124,97.61,49,0,17.27,clear sky
6,Kodiak,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
7,Adrar,MR,20.5022,-10.0711,94.93,19,35,11.48,scattered clouds
8,San Quintin,MX,22.8909,-109.9124,97.61,49,0,17.27,clear sky
9,Avarua,CK,-21.2078,-159.775,75.25,64,75,18.41,broken clouds
10,Sao Filipe,CV,14.8961,-24.4956,76.51,88,75,5.82,broken clouds
11,Saskylakh,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
12,Butaritari,KI,3.0707,172.7902,81.28,78,70,7.76,light rain
13,Barrow,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
14,Tura,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
15,Aksu,CN,41.1231,80.2644,75.25,24,0,10.47,clear sky
16,Aurdal,NO,60.9242,9.4159,64.11,76,100,2.35,overcast clouds
17,Rikitea,PF,-9.8,-139.0333,77.74,74,8,15.12,clear sky
18,Mazatlan,MX,22.8909,-109.9124,97.61,49,0,17.27,clear sky
19,Evensk,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
20,Albany,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
21,Dingle,PH,10.9995,122.6711,76.77,89,80,1.48,broken clouds
22,Falmouth,GB,50.1544,-5.0711,61.7,82,75,4.61,broken clouds
23,Asau,RO,46.4333,26.4,70.72,61,19,5.55,few clouds
24,Mahibadhoo,MV,3.7833,72.9667,80.67,75,100,13.33,overcast clouds
25,Alfredo Baquerizo Moreno,EC,-0.7393,-90.3518,78.76,100,94,8.99,overcast clouds
26,Hermanus,ZA,-33.5906,26.891,56.17,97,100,1.99,overcast clouds
27,Bluff,NZ,-46.6,168.3333,40.8,72,100,6.96,overcast clouds
28,Franklin,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
29,Jamestown,US,42.097,-79.2353,86.02,53,75,18.41,broken clouds
30,Kapaa,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
31,Chivay,PE,-15.6383,-71.6011,55.87,28,34,4.0,scattered clouds
32,Narsaq,GL,77.484,-69.3632,41.14,80,100,2.95,overcast clouds
33,Derzhavinsk,KZ,51.1,66.3167,68.81,63,71,6.73,broken clouds
34,Port Lincoln,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
35,Maputo,MZ,-25.9653,32.5892,67.68,83,75,13.0,broken clouds
36,Port Hawkesbury,CA,45.6169,-61.3485,76.91,63,0,13.0,clear sky
37,Husavik,IS,66.0449,-17.3389,45.7,90,100,5.68,overcast clouds
38,Arcachon,FR,44.5875,-1.0519,68.32,82,0,2.3,mist
39,Mindelo,CV,14.8961,-24.4956,76.51,88,75,5.82,broken clouds
40,Samusu,WS,-13.8745,-171.5986,83.98,77,34,24.9,light rain
41,Vaini,TO,-21.2,-175.2,77.16,83,40,9.22,scattered clouds
42,Artyk,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
43,Bethel,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
44,Sur,OM,22.5667,59.5289,83.57,77,86,15.01,overcast clouds
45,Ust-Ordynskiy,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
46,Baykit,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
47,Vardo,NO,60.9242,9.4159,64.11,76,100,2.35,overcast clouds
48,Saint-Pierre,RE,-21.3393,55.4781,67.68,64,0,13.8,clear sky
49,Kiama,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
50,Caribou,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
51,Ust-Karsk,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
52,Mount Isa,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
53,Ushuaia,AR,-54.8,-68.3,31.66,86,100,21.85,snow
54,Entre Rios,BR,-11.9419,-38.0844,68.83,89,87,4.36,overcast clouds
55,Hobart,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
56,College,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
57,San Patricio,MX,22.8909,-109.9124,97.61,49,0,17.27,clear sky
58,Itarema,BR,-11.9419,-38.0844,68.83,89,87,4.36,overcast clouds
59,Dikson,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
60,Vao,NC,-22.6667,167.4833,73.89,88,98,10.2,overcast clouds
61,Copacabana,CO,6.3463,-75.5089,81.03,53,40,13.8,scattered clouds
62,Hilo,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
63,Cherskiy,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
64,Broome,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
65,Zhigansk,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
66,Grand Gaube,MU,-20.0064,57.6608,68.4,75,94,10.0,light rain
67,Atikokan,CA,45.6169,-61.3485,76.91,63,0,13.0,clear sky
68,Krasnoyarsk,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
69,Mataura,PF,-9.8,-139.0333,77.74,74,8,15.12,clear sky
70,Miragoane,HT,18.4423,-73.0876,85.51,68,48,5.97,scattered clouds
71,Thompson,CA,45.6169,-61.3485,76.91,63,0,13.0,clear sky
72,Katsuura,JP,35.1333,140.3,78.82,82,64,9.1,broken clouds
73,Belmonte,BR,-11.9419,-38.0844,68.83,89,87,4.36,overcast clouds
74,Sambava,MG,-14.2667,50.1667,69.03,83,42,13.35,light rain
75,Geraldton,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
76,Fort Nelson,CA,45.6169,-61.3485,76.91,63,0,13.0,clear sky
77,Provideniya,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
78,Balkanabat,TM,39.5108,54.3671,85.46,48,0,6.38,clear sky
79,Bayan,CN,46.0833,127.4,70.29,88,3,2.71,clear sky
80,Ancud,CL,-41.8697,-73.8203,40.23,67,77,11.48,broken clouds
81,Portland,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
82,Tasiilaq,GL,77.484,-69.3632,41.14,80,100,2.95,overcast clouds
83,Boende,CD,-0.2167,20.8667,75.0,81,57,1.59,broken clouds
84,Marsa Matruh,EG,31.3525,27.2453,77.2,73,0,6.91,clear sky
85,Tutoia,BR,-11.9419,-38.0844,68.83,89,87,4.36,overcast clouds
86,Punta Arenas,CL,-41.8697,-73.8203,40.23,67,77,11.48,broken clouds
87,Zheleznogorsk-Ilimskiy,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
88,Kernersville,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
89,Isla Mujeres,MX,22.8909,-109.9124,97.61,49,0,17.27,clear sky
90,Lara,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
91,Mahebourg,MU,-20.0064,57.6608,68.4,75,94,10.0,light rain
92,Codrington,AU,-38.2667,141.9667,38.19,80,0,7.81,clear sky
93,Georgetown,US,42.097,-79.2353,86.02,53,75,18.41,broken clouds
94,Mildura,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
95,Kuala Terengganu,MY,5.3302,103.1408,76.95,100,40,8.05,thunderstorm with rain
96,Talalayivka,UA,50.9578,31.9209,54.41,80,28,9.89,scattered clouds
97,Ilulissat,GL,77.484,-69.3632,41.14,80,100,2.95,overcast clouds
98,Yellowknife,CA,45.6169,-61.3485,76.91,63,0,13.0,clear sky
99,Busselton,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
100,Makakilo City,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
101,Iqaluit,CA,45.6169,-61.3485,76.91,63,0,13.0,clear sky
102,Saint Anthony,CA,45.6169,-61.3485,76.91,63,0,13.0,clear sky
103,Tucuma,BR,-11.9419,-38.0844,68.83,89,87,4.36,overcast clouds
104,Kumluca,TR,36.3703,30.2869,83.17,42,0,6.46,clear sky
105,Nizhneyansk,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
106,Alofi,NU,-19.0595,-169.9187,76.89,73,75,9.22,broken clouds
107,Luderitz,NA,-26.6481,15.1594,56.61,61,3,16.51,clear sky
108,Caibarien,CU,22.5206,-79.4669,84.04,73,8,15.12,clear sky
109,Taolanaro,MG,-14.2667,50.1667,69.03,83,42,13.35,light rain
110,Pangnirtung,CA,45.6169,-61.3485,76.91,63,0,13.0,clear sky
111,Kailua,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
112,New Norfolk,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
113,Nuuk,GL,77.484,-69.3632,41.14,80,100,2.95,overcast clouds
114,Anadyr,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
115,Tautira,PF,-9.8,-139.0333,77.74,74,8,15.12,clear sky
116,Atar,MR,20.5169,-13.0499,96.4,14,43,6.2,scattered clouds
117,Norman Wells,CA,45.6169,-61.3485,76.91,63,0,13.0,clear sky
118,Petropavlovsk-Kamchatskiy,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
119,Esso,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
120,Pisco,PE,-15.6383,-71.6011,55.87,28,34,4.0,scattered clouds
121,Cache Creek,CA,45.6169,-61.3485,76.91,63,0,13.0,clear sky
122,Kuito,AO,-12.3833,16.9333,54.88,42,8,0.34,clear sky
123,Porto Novo,CV,14.8961,-24.4956,76.51,88,75,5.82,broken clouds
124,Yomitan,JP,35.1333,140.3,78.82,82,64,9.1,broken clouds
125,Malwan,IN,24.5167,86.65,82.58,77,100,4.23,overcast clouds
126,Ponta Do Sol,PT,32.6667,-17.1,73.71,81,5,7.23,clear sky
127,Saint-Philippe,RE,-21.3585,55.7679,67.59,78,45,13.69,scattered clouds
128,Cape Town,ZA,-33.5906,26.891,56.17,97,100,1.99,overcast clouds
129,Mehamn,NO,60.9242,9.4159,64.11,76,100,2.35,overcast clouds
130,Castro,CL,-41.8697,-73.8203,40.23,67,77,11.48,broken clouds
131,Chuguyevka,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
132,Tokur,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
133,Bakchar,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
134,Lorengau,PG,-2.0226,147.2712,81.1,77,96,3.47,overcast clouds
135,Chicama,PE,-15.6383,-71.6011,55.87,28,34,4.0,scattered clouds
136,Nizwa,OM,22.5667,59.5289,83.57,77,86,15.01,overcast clouds
137,Dabola,GN,10.75,-11.1167,71.19,99,100,2.71,heavy intensity rain
138,Victoria,HK,22.2855,114.1577,86.38,84,21,5.99,few clouds
139,Linqu,CN,41.1231,80.2644,75.25,24,0,10.47,clear sky
140,Severo-Kurilsk,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
141,Grand Centre,CA,45.6169,-61.3485,76.91,63,0,13.0,clear sky
142,Leningradskiy,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
143,Krasnoarmeysk,KZ,51.1,66.3167,68.81,63,71,6.73,broken clouds
144,Mathbaria,BD,22.2876,89.9593,81.27,87,96,5.08,overcast clouds
145,Kimbe,PG,-2.0226,147.2712,81.1,77,96,3.47,overcast clouds
146,Paita,PE,-15.6383,-71.6011,55.87,28,34,4.0,scattered clouds
147,Megion,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
148,Tuktoyaktuk,CA,45.6169,-61.3485,76.91,63,0,13.0,clear sky
149,Vila Franca Do Campo,PT,32.6667,-17.1,73.71,81,5,7.23,clear sky
150,Bisira,PA,8.5196,-81.7115,63.68,93,100,1.3,overcast clouds
151,Oksfjord,NO,60.9242,9.4159,64.11,76,100,2.35,overcast clouds
152,Hofn,IS,66.0449,-17.3389,45.7,90,100,5.68,overcast clouds
153,Hithadhoo,MV,3.7833,72.9667,80.67,75,100,13.33,overcast clouds
154,Khatanga,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
155,Morondava,MG,-14.2667,50.1667,69.03,83,42,13.35,light rain
156,Amderma,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
157,Carnarvon,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
158,Kpalime,TG,6.9,0.6333,68.41,85,80,3.09,broken clouds
159,Touros,BR,-11.9419,-38.0844,68.83,89,87,4.36,overcast clouds
160,Illoqqortoormiut,GL,77.484,-69.3632,41.14,80,100,2.95,overcast clouds
161,Kysyl-Syr,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
162,Kaitangata,NZ,-46.6,168.3333,40.8,72,100,6.96,overcast clouds
163,Tsihombe,MG,-14.2667,50.1667,69.03,83,42,13.35,light rain
164,Upington,ZA,-33.5906,26.891,56.17,97,100,1.99,overcast clouds
165,Kununurra,US,42.6001,-73.9662,94.03,49,47,4.0,scattered clouds
166,Rusetu,RO,44.95,27.2167,74.28,35,19,7.25,few clouds
167,Ulaanbaatar,MN,47.9077,106.8832,57.33,77,75,4.47,broken clouds
168,Lebu,CL,-41.8697,-73.8203,40.23,67,77,11.48,broken clouds
169,Diamantino,BR,-11.9419,-38.0844,68.83,89,87,4.36,overcast clouds
170,Bulungu,CD,-0.2167,20.8667,75.0,81,57,1.59,broken clouds
171,Kloulklubed,PW,7.0419,134.2556,75.7,73,74,2.19,broken clouds
172,Thinadhoo,MV,3.7833,72.9667,80.67,75,100,13.33,overcast clouds
173,Barvinkove,UA,50.9578,31.9209,54.41,80,28,9.89,scattered clouds
174,Lata,PT,40.1629,-8.3327,60.6,89,0,1.63,clear sky
175,Ambilobe,MG,-14.2667,50.1667,69.03,83,42,13.35,light rain
176,Chuy,UY,-33.6971,-53.4616,55.89,95,2,6.49,clear sky
177,Xining,CN,41.1231,80.2644,75.25,24,0,10.47,clear sky
178,Aneho,TG,6.9,0.6333,68.41,85,80,3.09,broken clouds
179,Fortuna,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
180,Cayenne,GF,4.9333,-52.3333,82.44,1,40,8.05,scattered clouds
181,Viligili,MV,3.7833,72.9667,80.67,75,100,13.33,overcast clouds
182,Nanortalik,GL,77.484,-69.3632,41.14,80,100,2.95,overcast clouds
183,George,ZA,-33.5906,26.891,56.17,97,100,1.99,overcast clouds
184,Cabedelo,BR,-11.9419,-38.0844,68.83,89,87,4.36,overcast clouds
185,Esna,EG,31.3525,27.2453,77.2,73,0,6.91,clear sky
186,Vostok,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
187,Fairbanks,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
188,Calabozo,VE,11.0333,-63.8628,81.45,76,11,11.68,few clouds
189,Kizukuri,JP,35.1333,140.3,78.82,82,64,9.1,broken clouds
190,Rawannawi,KI,3.0707,172.7902,81.28,78,70,7.76,light rain
191,Pacific Grove,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
192,Obilnoye,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
193,Bredasdorp,ZA,-33.5906,26.891,56.17,97,100,1.99,overcast clouds
194,Kichmengskiy Gorodok,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
195,Tiksi,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
196,Klaksvik,FO,62.2266,-6.589,49.12,91,98,18.7,overcast clouds
197,Chokurdakh,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
198,Maun,BW,-19.9833,23.4167,66.16,52,0,5.75,clear sky
199,Nicholasville,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
200,Airai,PW,7.0419,134.2556,75.7,73,74,2.19,broken clouds
201,Beloha,MG,-14.2667,50.1667,69.03,83,42,13.35,light rain
202,Brokopondo,SR,4.75,-55.1667,79.47,82,67,7.9,light rain
203,Upernavik,GL,77.484,-69.3632,41.14,80,100,2.95,overcast clouds
204,Gorno-Chuyskiy,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
205,Sitka,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
206,Portobelo,PA,8.5196,-81.7115,63.68,93,100,1.3,overcast clouds
207,East London,ZA,-33.5906,26.891,56.17,97,100,1.99,overcast clouds
208,Moose Factory,CA,45.6169,-61.3485,76.91,63,0,13.0,clear sky
209,Adiake,CI,5.2863,-3.304,72.72,79,23,7.31,few clouds
210,Bambous Virieux,MU,-20.0064,57.6608,68.4,75,94,10.0,light rain
211,Ostrovnoy,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
212,Nenjiang,CN,41.1231,80.2644,75.25,24,0,10.47,clear sky
213,Zhongshu,CN,41.1231,80.2644,75.25,24,0,10.47,clear sky
214,Valparaiso,CL,-41.8697,-73.8203,40.23,67,77,11.48,broken clouds
215,Brae,GB,50.1544,-5.0711,61.7,82,75,4.61,broken clouds
216,Hualmay,PE,-15.6383,-71.6011,55.87,28,34,4.0,scattered clouds
217,Hasaki,JP,35.1333,140.3,78.82,82,64,9.1,broken clouds
218,Nicoya,CR,10.1483,-85.452,78.8,90,100,4.47,overcast clouds
219,Mizan Teferi,ET,6.9833,35.5833,60.35,97,100,2.66,overcast clouds
220,Chumikan,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
221,Kajaani,FI,64.2273,27.7285,57.25,88,0,2.3,clear sky
222,Masterton,NZ,-46.6,168.3333,40.8,72,100,6.96,overcast clouds
223,Price,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
224,Port Hardy,CA,45.6169,-61.3485,76.91,63,0,13.0,clear sky
225,Puno,PE,-15.6383,-71.6011,55.87,28,34,4.0,scattered clouds
226,Orchard Homes,US,57.79,-152.4072,53.73,83,100,11.01,overcast clouds
227,Te Anau,NZ,-46.6,168.3333,40.8,72,100,6.96,overcast clouds
228,Abu Kamal,SY,34.4506,40.9171,92.3,19,0,11.9,clear sky
229,Apricena,IT,41.7839,15.4437,75.78,46,0,2.82,clear sky
230,Tambopata,PE,-15.6383,-71.6011,55.87,28,34,4.0,scattered clouds
231,Sorland,NO,60.9242,9.4159,64.11,76,100,2.35,overcast clouds
232,Vaitape,PF,-9.8,-139.0333,77.74,74,8,15.12,clear sky
233,Yar-Sale,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
234,Ouadda,CF,8.0777,22.4007,67.69,97,44,1.41,light rain
235,Komsomolskiy,RU,71.9167,114.0833,42.01,76,67,14.54,broken clouds
236,Dali,CN,41.1231,80.2644,75.25,24,0,10.47,clear sky
237,Warmbad,NA,-26.6481,15.1594,56.61,61,3,16.51,clear sky
238,Sao Joao Da Barra,BR,-11.9419,-38.0844,68.83,89,87,4.36,overcast clouds
